ra,dec
208.7824407,21.8841418
208.083094,21.750554
208.09231,21.808968
209.5239001,21.676046
209.4574116,21.8065348
209.5719295,21.7155969
209.5458779,22.0794916
208.490853,21.780939
207.9719214,22.7256764
230.8171595,30.6172626
230.0620703,30.8533393
230.048906,30.996335
230.5799353,31.0226371
230.661036,30.822873
230.6795776,31.0279528
231.0329233,31.1825356
230.7594827,30.9979165
230.9261659,31.049401
230.8036114,30.9649522
230.947575,31.1953146
230.8929652,31.3466108
230.5428367,31.3614359
230.7284416,31.3529832
230.6676957,31.1490532
230.552329,31.230977
230.7893147,31.3750881
230.4027077,31.3351075
230.5244664,31.3868169
230.2298093,31.0545048
230.3417304,31.0822364
230.323948,31.182551
230.4593758,31.3466781
230.4535678,31.1555795
230.3617827,31.0308631
231.0758131,30.7317662
230.297847,30.574943
230.3179919,30.7382572
230.1908366,30.4810718
230.4166323,30.5057173
230.2969055,30.6586937
230.3870999,30.6848784
229.6545662,30.6795926
229.7184143,31.0864523
229.539434,31.2934092
229.0355849,31.3384795
228.9166561,31.1858078
227.966352,31.7007688
228.7126196,31.8155707
229.8108718,32.4394708
229.6878062,32.5450838
229.974891,32.3796441
229.2957023,32.536216
229.3118384,32.36443
229.134231,33.1321029
228.6932684,32.6527395
228.8361074,32.6728282
228.9769883,32.7545803
228.7697016,32.7400062
228.7122543,33.2160394
228.8606354,33.3404843
229.1680161,33.3215823
229.6963242,33.4533997
229.6692746,33.3138877
229.6388639,33.2077466
229.680686,33.403615
229.6239602,33.1551554
229.3358277,33.033028
229.4578665,32.8213568
229.6370801,32.7228844
229.4785855,32.7771827
229.3975014,32.7607985
229.5240664,33.1405343
229.3197554,33.1888364
229.2580503,33.4155206
229.439158,33.2526057
229.0215309,32.2855163
230.3127742,32.7072761
229.8758025,33.2646559
230.1929115,33.4706584
230.3087097,33.2352907
229.9734676,33.4314201
230.0523456,33.4101111
230.086322,33.4530232
230.2045583,33.3637602
230.5446984,33.2316786
230.8230518,33.1085554
230.5426171,32.4285088
230.8972316,32.4108917
230.6003009,32.496767
230.7374592,32.3703372
230.7856209,32.3728542
231.0799049,32.6485833
230.3454812,32.5681223
230.2249724,32.4782802
229.7237105,32.9739701
229.6503607,32.9525732
229.8945241,32.8521359
230.000204,32.7714429
230.4809698,33.200426
230.2054718,33.079721
229.9850182,32.7227061
230.5390008,33.5153286
231.1625345,33.0395791
230.7918883,31.5177168
230.0360327,31.7698392
229.8802195,31.8805712
230.0762333,31.9912057
229.9467194,32.1150497
230.0536753,32.1300379
230.3582393,31.6492665
229.8859353,31.6418248
230.0841555,31.6519672
229.9455529,31.6847038
230.1513866,31.7216968
230.6975973,32.0843293
230.6277456,32.0473048
230.5028479,32.2371511
230.82235,32.2315565
230.5640424,32.2270314
230.7063294,31.7995029
230.4676855,32.2266496
230.0891962,32.0812182
230.2422388,32.0390116
232.1030043,32.1057577
232.6482692,32.6870209
232.7889161,32.7773342
232.7606293,32.8826096
232.5588373,32.7527724
232.3005594,32.7214403
232.9164929,32.8794648
232.5547448,32.5838773
232.5292088,32.5626929
233.0003243,32.5874984
232.7861675,32.3104359
232.6993373,32.4205924
232.7204636,32.4570096
232.8926707,32.4822299
232.76581,32.0255858
231.3691847,31.1846465
231.4456434,31.2983587
231.3888167,31.3443743
231.072615,31.1996611
231.2446814,31.2281016
231.2061641,31.0811377
231.258138,31.426192
232.5359422,31.1869432
232.065099,31.7244719
232.1232006,31.0246657
231.7300269,30.7775696
231.4234106,32.1010237
231.3224482,32.1319828
231.3811115,32.2446777
231.3951974,32.1812035
231.3532306,32.8349878
231.5884112,32.8572287
231.561376,32.857959
231.8856443,32.4620744
231.8272859,32.6648715
231.8696922,32.5584553
231.9470591,32.6873598
231.9848669,32.7727229
232.0948958,32.7565884
232.1356228,32.8224407
231.9039033,32.7882471
231.9866312,32.880758
231.327697,31.9653809
231.4345134,31.731035
231.5017795,31.7010889
231.8194163,32.0576321
231.8969529,32.3935462
231.5704106,32.2402604
231.1348957,32.1266403
231.1312639,32.0220381
230.9531905,31.617842
231.0289651,31.6351892
231.5287733,31.6829327
231.1983657,32.5592089
231.5566433,32.4794051
231.1539619,32.4496188
231.6429686,33.250367
231.3734476,33.1493133
231.5105845,33.1104024
231.3480272,33.2035198
231.3177757,32.9972727
231.5034207,33.156937
231.3669113,33.0979278
231.5997529,33.8557514
231.5574578,33.7490932
231.2674807,33.8019784
231.3725861,34.1096097
231.2114848,34.0629395
231.5948652,33.9183731
231.0969991,33.9607147
231.879562,33.201981
231.7266963,33.3961179
231.1394765,33.6085197
231.2559876,33.7294738
231.1088279,33.7713251
231.8172835,33.5079783
231.5837901,33.4658273
231.2589793,33.4927737
228.1303419,32.5633877
228.2362784,32.5817023
228.4746769,31.9609495
228.4826851,32.3599419
228.1122434,32.4010719
228.1288436,32.0974169
227.6242021,32.234064
228.0504759,32.4900348
227.7775749,32.663458
228.6285801,31.9000848
228.859338,31.88973
227.8497989,31.7830779
228.8645815,32.1477015
228.6424035,32.4324646
228.8184377,32.3948213
228.5956133,32.7628433
229.8731507,34.9438732
229.8093265,34.7556814
230.1995363,34.4437268
230.1102552,34.4219648
230.3035618,35.3081318
230.2224891,35.4141221
229.9931378,35.3435245
230.3417726,34.9009859
230.2845551,35.0052571
230.4926404,34.668562
231.9309377,34.3011745
232.1481554,34.5228121
232.201179,34.632812
232.2884307,34.6106981
231.3242378,34.9375311
231.3728222,34.7488965
231.4861571,34.9359559
231.7923937,34.5694633
231.5876174,34.2521142
232.5830317,34.5275831
232.614627,34.4007635
232.5166904,34.2494097
232.4177643,34.2077916
232.9324345,34.2847788
231.72235,34.9764916
231.2428957,34.9691671
231.6229845,35.2087858
231.6817464,35.2023897
233.2668401,33.5295777
233.0578713,33.7396935
233.0239746,33.0736771
232.8070294,33.098308
232.2612383,33.1188691
232.7033131,32.9686582
232.6861784,32.9826451
232.4379074,32.9843284
232.6757846,34.0902365
232.6861374,33.5869492
232.7881264,33.5045054
232.6679102,33.653368
231.8478163,33.8219755
232.999084,33.85736
232.6648655,33.4106384
232.4498249,33.3866516
232.301058,33.4655453
228.7133541,33.6181523
227.7418348,33.5104002
228.052811,33.4851101
227.841262,33.2770824
229.8315304,33.8986179
229.3899925,33.8713947
229.033283,33.5771223
229.2629359,33.7073848
229.0795816,33.7397205
230.6479922,33.6247164
230.6915373,33.6114582
230.5144124,33.9036169
229.7366353,34.4134432
229.3810571,34.1221187
229.469845,34.214858
230.2161353,33.6792884
230.1014721,33.7784492
229.7934253,33.5261023
228.7700527,34.674494
228.7191863,34.9218131
228.8231398,34.7415921
228.9483016,34.6230154
228.4470442,33.9869071
228.3023183,34.201293
229.4885565,34.7055851
229.5287245,34.616605
229.404714,34.6409072
229.7485272,34.6442997
229.7318882,34.5508773
229.4097617,34.7436955
229.4290159,34.8816821
229.5051845,34.7228411
229.0024306,34.3553091
228.7171143,34.5729327
228.7497373,34.4327699
228.7283256,34.5432871
228.2301311,34.4180662
228.395649,34.718079
228.4767515,34.5301121
228.3301231,34.5260477
229.3456525,35.1814361
229.4257665,35.112863
228.9048789,35.0387972
138.118604,52.537387
138.1046153,52.1924826
138.5246917,52.6409235
138.4974977,52.6033134
138.9796757,52.1672604
138.7673756,52.245916
139.21642,52.641214
139.3390366,52.7685241
139.9260762,52.9230837
140.2835959,52.6272274
140.14157,52.643722
140.3930846,52.6572854
140.1403669,52.0831215
140.7113597,52.2236626
139.9818463,51.8574589
139.6205933,52.3596897
139.7585602,52.4781116
139.8161833,52.3679314
139.7456192,52.135586
139.95386,52.722905
140.2536944,53.0413487
143.888614,51.7646373
143.261684,51.496448
143.1513534,51.517304
141.0980395,50.7747948
141.19801,50.5932405
143.1703018,50.816678
141.4247386,50.489692
141.71513,51.670392
142.1368341,51.8845511
141.6341175,52.0273819
140.7086778,53.45313
140.096076,54.003551
140.8702158,54.1451994
136.6815873,52.551191
137.5137905,53.3203137
137.0924632,53.0853853
140.5050308,53.752516
139.9870698,53.5893578
140.4714284,53.4765702
138.7601332,53.7150111
137.62908,54.394706
138.9980459,53.9516631
139.2346457,54.060281
139.240332,54.170225
227.8060543,27.1256593
227.370317,27.42256
226.6759365,27.3972478
225.5038474,28.0229514
226.1552594,29.0234313
227.9055322,27.7552157
227.177619,28.171197
227.3407091,27.9976782
230.0254236,28.7960358
229.787842,27.6493558
229.9506225,27.7778469
229.7295501,27.9151529
228.5870001,28.0387274
228.5640804,30.0616294
228.7826689,30.2530956
228.6854284,30.4846734
228.336177,30.4190203
228.5312857,30.1247857
225.1931085,28.9731619
224.9888939,28.7223857
225.0853176,29.0897641
225.321137,28.418778
228.338912,31.0213274
228.1785275,30.8251594
227.3518105,30.8977747
229.2663939,30.5438687
228.8105864,30.8475734
228.7366885,30.694917
229.8314246,30.7165361
229.5845915,30.3909745
229.6540902,30.9401331
229.9730983,30.5185417
229.047638,31.4181416
229.7895592,30.222298
229.3978299,30.0962377
229.5215436,30.1291804
225.0666423,29.9345595
226.7850304,30.1490897
227.885792,30.465357
227.4455434,30.1345182
227.4348249,30.5729724
227.533958,30.704216
226.0636526,31.1024332
226.2952768,31.3089765
226.0787814,31.1169988
227.0628911,30.9974994
226.4651551,30.814805
241.4176912,15.5920213
240.57961,15.7540219
240.7911104,16.1389056
240.4382273,15.836508
240.6182118,15.8459308
241.088936,15.8894844
241.3318125,15.8969649
241.4291208,15.8145708
241.22041,16.2056101
240.9854754,16.3475301
240.9377586,16.2738902
240.7642816,15.4434022
240.4799496,15.4782866
240.2344386,15.7549269
240.6143314,16.2767836
240.1943827,16.2397534
239.796752,16.116452
238.8882822,16.3202314
240.076545,16.4249284
240.00792,16.354646
240.0690785,17.1531571
239.7464003,18.0045871
239.692056,17.993225
239.7696128,17.9976451
239.6164804,18.1485377
239.584985,18.089491
239.51171,18.168141
240.1707574,18.0225017
239.9511025,18.0875727
240.046752,18.393698
239.6681708,17.0622764
241.0758827,18.1030684
241.4028601,18.1485395
241.109441,17.987306
241.4556536,18.0623211
240.9860809,17.3051373
241.181971,17.430777
241.3464343,17.6824635
241.4584106,17.4797672
241.278075,17.574749
241.0306102,17.5822555
240.961293,17.239393
240.8178543,17.6320556
241.3726974,17.9286013
241.506438,17.907317
241.417025,17.775951
240.8372464,16.5905163
240.2977442,17.0886318
240.58392,16.4256849
240.7004111,16.559534
241.1607201,16.59921
240.9136599,17.1848724
240.519756,16.361175
240.465611,16.2718623
240.3571206,16.5348122
240.2327185,16.2999282
240.5812811,16.3016462
240.315539,16.750963
240.2246063,16.8974009
242.4426695,16.9935249
242.813112,17.015132
242.9286766,17.7908076
242.5961075,17.654655
242.6362094,17.4681268
243.16677,17.346012
242.9182784,16.8947422
242.913872,16.949588
242.8381134,16.9492332
242.3232757,15.9514071
241.8281677,17.8027034
241.6491156,17.7221413
241.553607,16.899364
241.43475,16.760928
241.461479,17.3730278
241.7666119,18.5786168
241.4147788,18.8824959
241.5838838,18.7317091
242.3570238,18.2160163
241.6254941,18.5876647
241.5383524,18.651262
242.11278,18.42875
242.2722277,18.374191
239.3868928,17.6290956
240.4297366,19.7056476
241.3188288,20.1375758
241.265563,19.387078
240.746299,20.29275
240.7331,19.809673
241.1496767,20.1245654
243.393701,18.535548
242.7846717,18.7176571
242.93257,18.668564
242.3541513,18.8137442
242.4587505,18.8711061
242.1268538,18.7752147
239.1899422,17.9147802
240.974053,19.075268
239.633277,18.408938
240.1215484,18.8520279
240.3571149,19.101716
240.7398797,18.5928029
240.544004,18.540168
239.4739921,19.6909936
239.18749,19.507576
239.34912,19.551652
124.0402303,40.6811584
124.4145752,40.8918699
124.241939,40.5733151
123.3483713,40.8313057
123.4569486,40.9504991
123.4694936,40.9017324
123.473133,41.397819
123.899762,41.143756
124.3191666,41.2493374
124.4096002,41.0087605
123.9599755,41.5324267
123.610253,41.1654456
124.733987,40.8444742
124.6976686,40.6789411
124.5074767,40.7355667
123.6330292,40.6292685
123.0310147,40.8076833
122.794311,41.4486814
121.8724457,41.2425039
122.8391838,40.9143913
121.2862091,41.5643649
122.9084303,42.3727395
122.6495236,42.6363038
122.544922,42.368817
122.1330798,43.2167597
122.1194333,43.0266664
121.9427558,42.6845204
121.799591,42.6276428
122.5281266,43.0784714
122.5995358,42.7004163
124.1840296,43.3083217
124.2316672,42.8989677
124.1109492,41.5621261
122.8062036,42.2619297
123.2048784,42.3681238
122.9526658,42.2168083
123.3091183,42.3257793
122.586725,42.273973
122.708753,42.1595966
125.947927,42.130375
125.9233216,42.3228525
126.2050961,42.2707614
126.1073352,42.0728737
126.020271,42.0155531
125.5535958,42.3924926
125.2694021,41.3524038
125.1738163,41.3090286
124.6689408,41.2051355
125.307482,42.887093
125.3683368,42.9368273
124.3446859,42.2295794
124.5518382,42.5665643
124.9666929,43.3425939
124.5692682,43.3213645
124.4998925,43.2757873
124.6361911,43.7710444
124.6340543,43.9141403
124.6175884,44.1062428
124.7485016,44.2279517
124.7538599,44.2860467
124.2236837,44.4820012
124.1318958,44.1298039
124.0632269,44.0631575
124.3385237,44.0302295
124.0817256,43.7750556
125.1450144,43.8949772
124.6202849,43.3889114
121.4130863,42.4451309
120.6008823,42.2799031
122.0359686,42.0998747
121.8527058,42.1330708
121.6891368,42.0940152
121.5349471,42.2998495
125.975954,44.802649
125.4606053,44.6733643
125.6738967,44.5255297
125.1160292,44.8369868
124.9033164,44.6859953
124.9360959,45.3569173
124.6657719,45.4171285
126.2034272,44.2337792
121.6157746,43.1014173
121.4795764,43.9845399
121.3898974,43.713425
121.0868005,42.9102347
121.1964472,43.033398
120.688848,43.2326165
123.1562185,44.1590379
123.0064318,44.1110217
122.3750849,43.900572
122.2857321,43.7109515
122.4741045,43.8518462
123.9061529,43.7323618
123.6361617,43.8606577
123.8840077,43.6918259
123.6467363,44.1744503
123.8577567,44.0494128
122.7921434,44.3684863
122.6123335,44.3454944
122.2903088,44.2357264
123.4844524,43.9244822
123.3937337,43.9007888
123.3917569,43.8163831
123.1380981,43.7964526
123.2504321,43.7968454
122.7054784,43.6903324
122.5059491,44.6491937
122.0040285,44.4264222
122.2815595,44.2781766
171.7386179,-6.0854816
171.7992616,-6.036766
172.0152798,-5.9770176
172.5024727,-6.7745881
172.8322489,-4.395558
172.4133288,-5.8476355
171.8885864,-5.7773113
173.7560029,-5.0757568
173.4735249,-5.9436764
173.3598853,-5.9825789
174.333703,-5.8213054
173.0664645,-5.0504534
172.6241156,-5.3713789
172.7749734,-5.1551718
172.7665807,-5.689162
173.1160885,-5.803457
172.7756317,-5.9749425
172.7848871,-4.8624362
173.3585835,-4.2907308
173.1153455,-4.3086877
173.2574512,-4.4405163
173.3501296,-3.7301076
172.9265303,-3.8579768
173.3148906,-3.9759908
173.4125677,-3.7632416
173.1554426,-4.0101751
173.7709775,-4.6010642
172.8696953,-2.140747
171.8779256,-2.1415304
173.7873179,-3.0986323
173.3466035,-2.7379693
173.2645202,-3.0295493
174.3247684,-3.1683777
174.1141691,-2.9189932
173.940841,-2.7637787
173.3934961,-2.2555142
174.7338496,-4.1981886
173.8549984,-4.5033742
174.2796967,-3.8986823
173.9636568,-3.7615969
173.7137964,-3.87228
170.9873973,-3.2860854
170.6975246,-3.4927564
170.7698752,-3.4778618
170.5816275,-3.6071624
170.716816,-3.5993312
172.1392622,-3.539829
170.537741,-3.0968761
171.8651948,-2.5471781
211.4442055,29.4050641
210.7767218,29.5800699
210.363419,31.646396
210.1206913,31.303718
210.804873,32.065074
212.3442392,30.38742
213.1214807,30.4367824
211.7949664,29.8019471
208.4818799,30.8333174
208.863096,30.694964
209.420609,30.5703787
213.0399405,32.4765813
210.4639747,32.9329986
209.8025329,32.6444655
209.4905768,32.6963353
153.8999924,0.0132347
153.7823571,0.2004245
154.536619,0.0165307
154.403522,0.1405164
154.1721029,0.2587443
154.0026584,-0.112701
153.5251888,1.3140309
152.9319969,2.0720735
153.0123395,1.2442505
154.5771778,2.0048749
154.329676,2.0375109
154.5535756,1.2195953
154.3173096,2.2729811
153.7259871,0.5723931
153.8922174,1.0938183
153.2074924,1.1099901
156.207893,1.688269
155.998483,1.4317803
156.3112058,1.2486894
156.0390247,1.2434749
154.6498165,0.174713
154.7508843,0.0676942
155.0200508,1.2670433
155.0863722,1.7660144
155.5004156,1.7089465
155.3864393,1.1894312
155.0587968,0.525653
154.7010803,0.3807614
155.1730216,2.1212235
154.620867,3.2903151
154.8133973,2.8873203
154.8277896,2.9605965
155.4713914,2.2112421
155.441114,2.445215
152.3598576,1.2807729
152.257088,1.1412836
152.584681,0.9583138
154.5201127,3.3605387
155.5764975,3.8779387
155.1504116,3.6867285
155.2335312,3.7224356
155.3112529,3.7110838
155.6323365,2.3538716
155.6934538,2.3419422
152.5209567,1.8843498
154.3401032,3.1773986
154.523954,3.0771159
154.3579836,3.076675
153.6628441,2.7487881
154.2458644,2.9796837
154.3461853,2.7401222
153.4915926,2.6556218
153.0239948,3.9560352
152.5604618,3.1693856
153.75881,3.5253328
153.2174567,3.7889898
163.2682866,45.7171355
163.8837505,45.9875682
163.1399717,45.4048065
162.3898312,45.5260367
162.4871871,45.5353946
161.4271924,47.9842256
161.3768083,47.7950099
163.4784457,48.1226136
163.4154817,47.2914101
162.8988545,47.4383498
162.8330926,46.2343039
163.4560484,47.0595519
163.1687056,46.4926206
163.1517606,46.7851548
165.8493605,46.491051
166.7542629,47.0756876
166.5546872,47.0398866
166.1819177,46.8062321
166.3836515,46.9685896
166.0450044,46.5949866
163.9519984,45.9829185
164.2509403,45.9306487
165.5854337,46.0997162
166.4032648,46.1736451
164.3549693,45.61674
164.3966054,46.7488601
164.6007591,46.4395298
164.3729506,46.3543759
164.4231738,47.8389716
164.3945304,48.6676426
164.1727219,48.7187685
160.959267,46.9905464
160.7986975,47.3116301
160.7606107,47.2105246
161.3209364,46.9149534
163.4338776,49.4988896
163.6310125,49.40954
165.8798426,48.7677916
161.3786022,48.7444124
160.3627801,48.4319062
160.8357785,47.9444531
160.6407135,47.8977895
161.7836612,48.5006551
162.1629227,48.5727545
163.711084,48.6994923
162.2337415,49.3028215
176.596493,30.460654
177.275311,31.006518
175.55179,31.095846
176.096837,30.721024
175.341376,32.05052
176.3989285,33.0197579
175.674406,32.335824
176.66412,32.186773
178.7570926,32.0935127
178.0538503,31.069423
178.605076,30.946185
178.7508041,31.4009442
178.535897,30.774342
177.7522337,32.4579323
178.404792,32.515011
177.379656,33.795384
177.84833,32.944055
178.37677,32.680095
174.7553593,31.4877168
176.89275,34.621138
176.949668,34.676144
176.528838,34.385883
176.861362,34.001294
179.151218,34.132848
177.68274,34.188174
178.8105787,32.7647935
179.401858,33.577415
179.446698,33.671553
179.5427232,33.6259234
174.168963,32.8830335
176.5903255,33.7105837
177.271433,33.266259
176.833417,33.543389
175.889398,33.633511
176.748211,33.409865
176.631061,33.201563
176.4656767,33.1078396
176.274024,33.308627
176.4033821,33.1053181
174.9093964,33.6937325
175.212335,33.632163
215.9214469,27.0624606
215.739847,27.337749
215.620375,27.384069
215.845203,27.487963
215.672423,27.8575206
216.193407,27.231077
216.1068613,27.1848294
214.458434,28.046752
214.928958,28.878339
214.780721,29.297793
216.1511544,29.6079356
215.5632162,29.0131814
215.661072,28.9202827
215.763423,28.971383
215.27916,29.123222
215.0206157,29.1172249
215.9015825,29.7835116
215.626488,29.873406
216.1349399,29.3524194
215.0773794,28.115706
214.2490183,28.6506134
214.87377,28.452839
218.2875299,29.313839
218.3477235,28.8625614
217.660716,28.4196835
217.3911696,28.7822362
217.210157,28.703093
216.294411,27.287928
217.0980294,27.4148628
216.101432,28.1053792
216.0786207,28.2219569
216.7217003,29.5477125
216.382676,30.239728
216.7949562,29.8465007
216.9915294,29.486281
213.3630753,29.2790068
213.624876,28.508
213.6255486,28.4147932
213.4854359,28.7219672
213.6360843,28.8747751
213.8299362,28.8437336
213.9034678,29.337541
215.5096817,31.7496871
216.8887688,31.0749845
217.2844853,30.6225888
217.5143601,30.491134
217.527118,30.701516
217.517455,31.203158
217.8922918,30.5966065
217.9104543,30.1141629
218.2309351,29.5748567
217.4516988,30.1286964
218.198485,30.239613
217.37852,30.066512
212.9369712,30.2794436
213.7081032,30.4158826
215.140079,30.474042
215.031219,30.363205
215.0901378,30.4382152
215.4357747,30.5410059
214.492463,30.260237
214.23878,30.059146
214.50724,30.281002
214.3636287,30.3105412
215.406528,30.119472
214.9568229,30.1071882
213.8256994,30.5594189
214.7719113,30.9230693
214.6675085,31.2192284
214.918553,31.202625
214.5073587,30.8772549
213.576651,31.0076673
225.5683845,37.7398297
225.6726434,37.9203082
225.2888157,37.8572508
225.5628423,37.8442376
225.4057092,37.8644218
224.6618943,38.097216
224.8073827,38.0003938
225.1116336,37.9685097
225.7313171,38.2099164
225.8166581,38.1093539
225.7098303,38.2229739
225.6664154,38.160084
225.7589256,38.3551647
225.2256986,38.5679247
225.1826507,38.3727843
226.0413645,37.8519935
225.7634594,37.7997196
225.9793709,37.8150107
225.9594604,37.7249305
226.1336607,37.7360845
226.0579786,37.9604189
224.8418767,37.7183954
225.0614719,37.927334
225.10904,37.792335
224.9004966,37.6729765
224.6747181,37.6800354
224.5533201,39.7000955
224.642523,39.601747
224.6874522,39.5605969
224.4210908,39.6131468
224.1211639,39.7812847
223.8287623,39.8133535
223.7481211,40.3632906
223.3794946,40.1519929
223.6023219,39.9278528
223.4655393,40.5213399
223.6103248,40.5724757
224.4469942,40.6366183
224.4311031,40.5226397
223.7529221,40.1650502
224.070416,40.2335805
223.9470206,40.5660788
223.5376055,39.489434
225.0339192,39.9092726
224.7611845,40.3877495
225.1162275,40.4197161
225.2459793,40.5290819
225.0135325,40.614984
225.0036562,40.5695638
225.1373144,40.5835389
225.2289917,39.7945659
225.6651113,40.3446808
225.31025,39.657718
225.6673844,39.5615253
225.502298,39.50024
225.5659758,39.6572894
225.7960207,39.8895109
225.125134,39.5484136
225.0927848,39.4923297
224.9714956,39.5858107
224.7536141,39.798556
225.0446479,40.208128
225.1036501,39.9274384
224.7307327,39.9150892
225.3086084,40.6196088
225.8702509,40.1083399
225.060747,38.9493555
225.1118022,39.1506427
224.7927501,38.83412
225.4138297,39.3424608
225.135023,39.4666099
224.4289028,38.861284
224.03251,38.9946179
224.3685856,39.1394401
227.035697,39.1598769
227.2669028,39.77776
228.4926524,39.8464761
227.2770434,39.6161396
227.1381323,39.544477
227.630642,39.657472
228.0490246,39.6442839
227.5893561,39.543186
227.777001,39.464188
227.6526296,39.4689543
227.8337347,39.4501057
227.4846041,38.9334799
227.265613,39.3345494
226.1205958,38.416208
226.8756882,38.5729357
226.3829625,38.4792947
227.6923515,38.6726795
226.2125254,37.8773738
226.1190583,38.1009647
226.3061409,37.9557529
226.2998557,38.0116207
227.0792241,38.8094574
227.02015,38.161607
226.1047426,39.1413859
226.3014544,39.973773
226.2815384,39.9211445
226.2158715,39.9116252
226.878282,39.5167545
227.0942911,39.6411057
227.0874614,39.7799416
226.1439822,39.121892
226.3304204,38.9152863
226.4598703,38.9951732
226.1991566,38.978715
226.3104705,38.9589166
226.5364114,39.1811857
226.6751683,39.1428904
226.5187896,39.3327636
225.7805717,39.2196371
225.8703461,38.8342063
225.9584801,38.9858571
226.1419799,38.8162265
225.8502267,38.7582611
225.9502702,38.6395415
225.8906293,38.6892487
226.0466848,38.5962866
226.2544721,38.7468784
226.1061642,40.372494
226.3857169,40.3639167
226.4505873,40.1801313
226.4798491,40.911196
226.2013896,41.0045174
225.8003999,41.3869064
225.9589097,41.4020653
226.2670748,41.4620764
225.9146341,41.3148972
225.9931145,40.9791514
226.6857419,40.3166505
225.8683469,40.6963055
226.7978885,40.8891342
226.728282,40.9291267
226.6591806,40.8102198
226.0851306,40.5516493
227.1713418,40.0653887
227.0116077,40.2519564
222.6504834,39.8261837
222.8351821,39.7881509
222.8077647,39.2495723
223.0398696,39.0190838
222.9821703,39.3450085
222.743243,39.386447
222.2536186,40.012292
222.4944221,40.0423656
223.6883153,39.1639619
223.5609259,39.1641521
222.9044702,39.9054353
223.1567891,39.7486489
224.6973568,41.9612294
224.5993101,41.9414694
225.6280988,41.6377816
224.9773774,41.6373054
225.1042114,42.4675928
224.8690957,42.5446488
224.8374358,42.2686526
225.3480481,42.2082823
225.477292,42.030973
225.0124413,42.2192728
225.3469294,42.0054947
225.2665155,42.254861
225.5025106,42.4920419
225.6376532,42.327044
225.2726,41.888353
225.3478103,41.8336961
225.5076289,41.842117
225.3278481,41.7493458
227.0045535,41.519839
226.9604995,41.8630581
226.3930846,41.5283676
228.2879225,40.7730681
228.3659891,40.6447347
228.1856445,40.109902
227.8739985,40.1027076
228.2384476,40.0869064
227.7760693,40.2485359
227.6444287,40.8575713
227.685095,40.9608668
227.7445726,40.6892621
227.4511835,40.5930493
227.8543077,40.7276438
227.1801786,40.9318437
228.261655,40.9602295
227.324805,40.324676
227.1235073,40.5121809
227.106554,40.7389131
227.3873342,40.5576046
223.3365186,40.9232797
223.0541694,40.7356141
224.9508699,41.1860435
224.8946095,41.0293596
224.8094157,41.229632
225.3987526,41.4192475
225.3679576,41.4749686
223.970088,40.833759
224.4058519,41.1072993
225.2233248,40.8176024
225.2075956,40.917729
225.5334927,41.211354
225.3842218,41.0350576
225.2034779,41.1607208
224.4245176,41.5015475
224.3119015,41.4230691
224.2919533,41.3316367
224.2150907,41.4611258
225.1269608,41.0260189
225.0245584,40.7163181
225.1472666,40.7502302
224.9389291,40.9677769
224.8527079,40.8523029
225.1171506,40.8531983
224.8837607,40.9117295
225.0503031,41.4371308
224.2422335,40.7726674
224.3403059,40.7816548
223.3971319,42.1047676
224.1574039,41.720257
224.4715993,41.6483446
224.5718861,41.6745366
224.39872,41.637787
224.5016075,41.7747067
224.1520177,42.1276711
224.02654,41.334205
223.7290053,41.5466592
223.4055461,41.540712
222.8841516,41.6674087
222.8051493,41.626118
173.0259192,44.7711722
172.962668,45.1552967
173.6138472,45.3020624
172.5710194,45.2965239
172.6535635,45.3083948
170.3483225,45.6096742
170.5541175,45.4304462
171.2372448,45.5591712
171.9682192,46.721701
170.6800508,46.854964
170.7556868,47.6372724
170.6337787,47.6374842
171.6196744,47.4149571
171.0378129,47.7069756
172.9947405,47.1575235
173.3250948,47.0129421
172.3317846,47.2020157
172.5248148,47.7299385
172.5385709,47.8257444
172.8587657,45.9436356
172.7173672,46.628605
172.8375579,46.5402976
173.1505953,46.4946451
173.089813,46.2559089
172.306893,46.3519137
172.4502304,46.3467239
172.5247978,46.5283679
175.6185142,47.2749137
175.5501894,47.2961409
175.7412211,47.2445639
175.9358981,47.1989314
175.6124442,46.995645
175.4782141,46.9491632
175.424008,46.8626093
175.2019387,46.465864
175.022747,45.7046084
175.454191,46.160702
175.7748386,46.1246134
173.7800923,47.2472123
174.1212994,47.1593081
173.8902461,46.1614983
173.281726,46.7280269
173.563799,46.8609274
173.7190603,47.4428448
174.1159824,47.8061956
173.0071157,48.1004387
173.4448121,48.1160781
174.1342854,47.8828715
174.433689,47.893162
174.559415,47.505278
174.3025417,47.3248164
169.6484855,47.0250453
169.7372019,46.6155872
170.0409319,45.9640496
169.53593,46.2178301
170.2836636,46.4169054
170.559366,46.5790348
170.1577057,47.0063388
170.0996803,46.8671385
172.8671525,49.7258969
173.0431164,48.9946881
172.0670098,49.1420785
172.5461621,48.8875533
174.5851278,49.0119295
174.2726116,49.272781
174.0420791,49.3788668
173.9424942,48.9320584
173.9149383,48.9244172
174.1244649,48.8969885
173.306279,49.101938
173.4805844,49.026833
175.8176028,47.7318098
174.9568638,47.4788153
174.9430615,48.1175411
175.4464576,48.2919997
174.5219836,47.8990435
169.3052565,47.0950906
170.1198947,47.1342071
170.0629182,47.2786955
171.83977,48.2987277
172.6550437,48.5105473
171.0133438,47.9707887
